ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
808.8,0.6181,1.37E+09,0.5414,1160,8.597,1004,8.192,3968,1.142,415600,0.266,17.96,0.5413
803.7,0.6469,11640000,3.591,1130,8.872,963.2,7.693,11620,0.6991,9486000,0.1598,23.11,0.6188
670.3,0.6684,16340,8.993,1130,8.872,1002,7.957,4473,1.015,102200000,0.1321,16.88,0.3623
674.5,0.6737,261900000,5.225,1130,8.872,999,8.208,115800,0.4095,158200000,0.141,12.53,0.5472
740.7,0.703,659300000,5.532,1233,8.712,1012,7.549,7883,0.9007,278400,0.2812,21.77,0.465
602.7,0.7245,3.35E+09,7.401,1128,9.096,979.7,8.889,5489,1.064,1796000,0.1948,23.59,0.6238
761.1,0.7021,18290000,3.921,1128,9.096,1059,7.516,19130,0.6016,54830000,0.1403,28.2,0.6586
670.5,0.6205,1656000,2.497,1128,9.096,985.8,9.309,17220,0.6703,44820000,0.1555,14.25,0.5789
822.3,0.5995,692000,3.355,1192,9.22,1013,8.491,8542,0.9814,99040,0.3195,15.44,0.571
660.1,0.6616,7514000,1.257,1192,9.22,972.8,8.325,9511,0.7812,36340,0.3404,17.94,0.8656
772,0.6421,90440,4.18,1192,9.22,1078,7.199,14430,0.6062,21320,0.3416,22.22,0.6191
770.1,0.6686,8217000,7.724,1192,9.22,1050,7.053,36560,0.5249,74700,0.3101,23.19,0.5253
710.2,0.6835,11020000,7.343,1157,9.297,1047,6.199,7788,0.8215,230700,0.2495,16.98,0.6491
693.4,0.6702,2617000,1.409,1157,9.297,1176,5.709,6593,0.8191,2701000,0.2036,24.25,0.5971
741.2,0.6267,140900,4.568,1113,9.538,5819,0.9104,17390,0.6139,16970,0.4646,19.92,0.5187
760,0.7083,2987000,7.074,1254,9.586,3697,0.9921,11620,0.7299,15420,0.3961,17.05,0.5488
710,0.7281,727500000,6.494,1239,9.186,4465,1.182,11790,0.7087,7801000,0.1615,20.59,0.6519
720.8,0.6387,2951000,4.887,1215,8.639,1567,2.725,24850,0.5477,53740,0.357,19.13,0.539
733,0.6576,43540000,7.858,1215,8.639,1442,2.764,76070,0.4013,48930,0.332,19.75,0.4653
688.8,0.6501,208600,8.616,1215,8.639,1317,3.433,12700,0.6579,97550,0.293,28.8,0.4982
709,0.6318,12870,9.978,1290,8.072,1460,3.36,95580,0.4562,328900,0.2694,27.27,0.6848
765.9,0.6146,2.48E+09,1.929,1228,9.262,5277,1.083,16760,0.677,135600,0.2626,20.36,0.5694
741.2,0.6501,214600,4.433,1249,8.543,1010,7.822,54950,0.5071,3257000,0.1922,16.13,0.692
710.6,0.6329,6552000,3.371,1249,8.543,1012,6.891,93490,0.4277,2855000,0.1942,14.84,0.6075
762.7,0.6508,385700,1.58,1231,8.683,6029,0.9205,94480,0.4267,2464000,0.1781,20.64,0.6578
768.8,0.6923,2093000,4.988,1231,8.683,1292,4.445,62500,0.4674,43310,0.3277,16.98,0.725
770.6,0.6193,10270,8.202,1231,8.683,2475,1.578,38690,0.5137,1582000,0.2253,16.77,0.6682
764.1,0.6621,68590,2.707,1231,8.683,2487,1.751,6785,0.7875,193200,0.2689,20.81,0.5786
683.1,0.656,5.00E+09,3.277,1182,8.384,3532,1.345,33270,0.5294,2433000,0.2222,15.06,0.5888
721.1,0.615,646200,1.527,625500,8.711,4243,1.162,41070,0.4873,462100,0.2403,19.23,0.5863
735.4,0.66,4491,3.136,1.36E+09,2.864,967.5,8.645,15970,0.6976,513700,0.2219,18.49,0.5576
673,0.6546,8.76E+09,4.014,1788,3.84,975.3,9.176,5513,0.9776,309200,0.2306,15.57,0.6349
762.8,0.6003,55330,5.451,1985,3.87,1044,6.134,32270,0.5032,1981000,0.2032,27.95,0.5142
711.3,0.7071,89960,2.642,1985,3.87,1072,6.751,20450,0.6186,34430,0.4256,21.6,0.8088
653.9,0.7017,15390000,9.553,2125,3.555,1065,7.145,9445,0.762,19130,0.3751,20.28,0.5129
687.9,0.6262,12150000,0.4808,2125,3.555,1151,5.514,31370,0.4777,12090,0.4166,14.98,0.7544
609,0.6971,8.03E+09,7.994,2125,3.555,1164,4.698,30030,0.5345,141300,0.2987,16.01,0.611
688,0.6908,121100,7.712,2879,3.81,1236,4.709,6033,0.9059,33960,0.3725,12.97,0.4914
796.3,0.687,517800,9.29,1893,4.198,1249,4.298,31530,0.5443,102300,0.3034,17.98,0.5582
662.8,0.6632,16790000,5.683,2209,3.398,1700,2.137,14610,0.6729,532500,0.2433,16.19,0.4417
674.7,0.6767,355100000,9.342,18950,1.068,1670,2.698,20280,0.6238,11150,0.4543,19.96,0.6148
745.1,0.6309,123500,8.242,2589,2.88,1110,5.772,15050,0.6052,161400,0.2626,28.89,0.6831
714,0.6481,179200000,0.3699,5715,1.554,1166,6.171,21010,0.6011,23530,0.2978,18.46,0.4925
651,0.7371,1.10E+09,6.145,28980,0.8995,1049,6.678,24010,0.5912,17040,0.4893,17.05,0.611
573.2,0.7075,25200,5.276,42490,0.896,1119,5.768,12550,0.6769,25650,0.4493,13.77,0.6125
663.5,0.6468,23740,7.098,141300,0.7083,1112,5.664,15670,0.6126,28130,0.3341,20.36,0.5993
712.6,0.6585,46720,2.111,257700,0.5873,1112,5.664,25230,0.5323,865800,0.2462,22.5,0.5701
687.9,0.6365,1434000,1.955,257700,0.5873,1167,5.382,23980,0.5995,182500,0.2677,21.03,0.4522
725.3,0.6419,3.71E+09,3.814,40580,0.9951,1274,3.921,5473,0.9895,2974000,0.1962,19.24,0.5057
737.7,0.6588,5.17E+09,8.319,83750,0.7004,1178,4.439,5835,0.966,427800,0.2404,22.97,0.658
660.4,0.6825,6147000,6.879,386400,0.619,1046,6.179,8164,0.8016,1.10E+09,0.1345,15.18,0.489
667,0.6349,16700,3.787,3055,2.274,1085,5.995,16450,0.6523,2734000,0.2218,14.19,0.6788
706.9,0.6569,4820000,7.778,5236,1.968,1107,6.078,15380,0.6529,166700,0.2669,15.97,0.6999
719.3,0.6148,11520,8.384,5236,1.968,1021,8.086,8252,0.6961,32540000,0.1694,13.51,0.6905
671.1,0.6654,61150,7.381,5236,1.968,1030,8.184,5306,1.069,554600,0.2072,11.99,0.5793
780.3,0.6612,97470000,4.479,6792,1.658,1068,8.623,3659,1.298,60040,0.3232,15.79,0.5803
661.5,0.6768,683600,3.518,40860,0.7951,963.5,9.559,40060,0.4949,128800,0.2961,18.43,0.5064
795.2,0.6569,513500000,6.194,12490000,0.3746,963.5,9.559,21280,0.5668,1138000,0.1821,11.67,0.6347
744.1,0.599,149200,8.545,5970000,0.4049,4026,1.215,14400,0.653,71030,0.3006,17.11,0.6942
761,0.5987,699500000,2.017,17210000,0.3539,4066,1.112,8017,0.8298,3278000,0.1909,14.37,0.4919
717.5,0.6552,366600,0.6993,17210000,0.3539,1408,3.404,21340,0.6011,190600,0.2574,12.4,0.6092
732.7,0.6384,70150,2.942,17210000,0.3539,1070,6.572,12400,0.7886,23150,0.3829,17.63,0.4485
631,0.7146,296500000,0.3994,17210000,0.3539,2046,2.201,19520,0.6091,26050,0.4182,14.51,0.6116
676.6,0.6817,36880,3.882,5115000,0.418,2699,1.366,48000,0.4874,14870,0.4579,17.95,0.5306
754.2,0.6392,83770,6.681,4324000,0.3793,7153,0.8922,9597,0.7876,38940,0.3485,17.8,0.6072
656.2,0.6961,245600000,9.157,2891000,0.4512,8383,0.7861,31060,0.5238,16960,0.3714,22.2,0.7516
722.4,0.5433,91800000,7.336,8181000,0.3654,8093,0.7352,27620,0.5599,30500,0.4448,14.18,0.6407
602.7,0.6933,237400000,8.673,8181000,0.3654,8093,0.7352,32750,0.5082,64470,0.3098,14.78,0.4707
704,0.6634,494500000,9.366,8181000,0.3654,1069,6.642,34850,0.5342,386300,0.2571,23.65,0.5465
696,0.6853,2174000,6.124,992600,0.6199,1767,2.168,10630,0.7062,1483000,0.2228,18.67,0.7294
710.4,0.6682,3.19E+08,5.37,2431000,0.4272,2896,1.559,16620,0.6081,720400,0.2468,22.39,0.6549
723.8,0.672,87100,2.118,2431000,0.4272,2808,1.607,34700,0.5191,151900,0.2334,27.58,0.7914
660.5,0.6506,8.44E+09,6.725,2431000,0.4272,995,7.45,39040,0.5012,505000,0.2261,15.89,0.6647
670.5,0.7083,14960,5.171,2431000,0.4272,995,7.45,5059,0.9807,790400,0.2313,11.12,0.6711
667.2,0.6392,17650000,0.6432,234300,0.6752,999.2,7.381,292400,0.3503,93790,0.2823,18.73,0.5587
634.9,0.7279,8551000,4.696,11710,1.346,999.2,7.381,229700,0.3724,198800,0.2491,16.66,0.7452
698.4,0.6694,343300,7.279,12780,1.344,1043,7.219,172500,0.4102,92850,0.3005,22.07,0.7413
699.7,0.635,20210000,0.5779,5388,1.916,1033,6.956,9800,0.7684,1981000,0.1899,32.51,0.6024
675.8,0.684,70730000,1.215,4197,1.806,1002,7.183,7668,0.8262,718700,0.2202,7.919,0.4525
682.2,0.6542,6.83E+09,7.559,6937,1.895,972,9.879,36780,0.5101,612100,0.2328,18.22,0.6407
896.5,0.6141,2.92E+09,4.871,5421,1.831,976.9,9.701,33900,0.5105,157400,0.3147,15.26,0.809
860.1,0.629,3.28E+09,9.133,5421,1.831,976.9,9.701,11400,0.7842,4.17E+08,0.1386,20.41,0.6361
781.3,0.6492,8933000,7.262,6348,1.764,976.9,9.701,16130,0.6586,300200,0.2841,16.49,0.5589
722.4,0.6725,928700,1.128,3636,2.149,950.2,9.481,111700,0.4187,493200,0.2312,20.01,0.7122
713.2,0.6176,508400000,1.84,43270,0.7893,950.2,9.481,11310,0.7918,11760000,0.167,12.93,0.6591
773.8,0.6303,443600,2.502,157700,0.6583,1702,2.078,12430,0.7651,298700,0.2542,27.76,0.6172
776,0.6484,2475000,6.499,9143,1.508,1766,2.108,10350,0.7619,1061000,0.1851,17.12,0.6156
694,0.7584,5.95E+09,2.07,14410,1.219,1857,2.106,12150,0.6897,259500,0.2547,21.46,0.5298
742.3,0.6765,9185000,7.668,6568,1.519,1898,2.244,11870,0.7413,3713000,0.1958,8.722,0.4944
712.7,0.6652,61560000,6.89,5276,1.655,1077,7.025,10270,0.7485,6992000,0.1815,14.27,0.7104
724.9,0.6683,16080,2.899,5131,1.767,1020,6.451,11280,0.7159,39280000,0.1494,17.69,0.5785
669.9,0.6807,2566000,7.181,2941,2.711,1132,5.023,26690,0.5585,1818000,0.1963,17.6,0.5152
741.1,0.711,5774000,1.984,2941,2.711,1451,3.569,15490,0.6429,1606000,0.192,17.22,0.6116
697.9,0.6797,2618,5.64,2941,2.711,2539,1.586,13940,0.659,165900,0.2514,17.85,0.6253
732.3,0.5874,4415000,9.169,2941,2.711,2545,1.734,43230,0.4953,800700,0.2014,14.78,0.7117
765,0.6836,7770000,7.921,2941,2.711,3101,1.447,7978,0.8858,2831000,0.1934,16.19,0.669
689.1,0.7015,5.30E+07,6.266,3265,2.368,4189,1.04,166700,0.3469,646800,0.2223,16.1,0.5084
698.4,0.636,3764,8.099,3265,2.368,4190,0.9438,229400,0.3767,155300,0.2596,19.39,0.6937
862.7,0.599,83350000,5.695,6073,1.9,2367,1.582,134600,0.4127,238500,0.2793,18.23,0.5692
671,0.6704,172700,7.58,4454,2.13,2603,1.358,16940,0.6246,95570,0.2953,19.52,0.7088
708.2,0.7174,51200,6.68,3186,2.334,1273,3.853,26770,0.6099,74940,0.3189,14.72,0.6037
662.1,0.6434,1685000,6.745,6277,1.561,2596,1.758,16910,0.5964,33190,0.3356,12.31,0.6001
655.3,0.7036,119900000,4.928,6277,1.561,1288,3.624,33510,0.5295,182100,0.233,22.01,0.5923
663,0.6592,839800000,3.305,6727,1.627,1737,2.229,6054,0.9424,27280,0.362,26,0.6152
719.5,0.6923,83320000,2.162,3747,2.076,1868,2.262,18270,0.6362,292400,0.2291,14.55,0.526
703.7,0.672,20990,4.416,76970,0.8017,1975,2.227,7443,0.8123,212700000,0.1436,24.68,0.5517
667.3,0.6521,310200000,8.313,19290,1.078,2182,1.713,8985,0.7874,503200000,0.1311,18.38,0.6866
743.3,0.7323,308100,5.419,8101,1.429,1751,2.232,15450,0.6506,15030000,0.1906,16.68,0.628
684.2,0.6734,881300,7.02,3639,1.996,1595,2.93,51480,0.4561,866600,0.2672,14.24,0.5619
736.1,0.608,17940000,0.4648,4692,2.063,2398,1.374,46160,0.5221,1.43E+08,0.1431,16.77,0.5702
674.4,0.6377,8893000,6.088,5548,1.837,7184,0.7847,595700,0.3553,87480000,0.1529,18.76,0.5895
780.9,0.5956,65300000,6.899,5548,1.837,1013,8.138,457700,0.3645,1739000,0.2022,21.86,0.5373
728.1,0.6661,8795000,7.154,5588,1.808,991.4,8.03,479100,0.3319,2417000,0.1707,21.9,0.5734
698.3,0.593,5.93E+09,1.373,2484,3.036,3155,1.665,34280,0.5905,150900000,0.1233,19.18,0.591
697.8,0.6929,1.94E+09,0.812,2894,2.659,2112,1.8,5258,1.01,2337000,0.234,18.6,0.9093
681.5,0.6989,2633000,9.625,2894,2.659,1061,6.146,4707,1.13,123200,0.3808,23.77,0.6195
612.3,0.7548,1659000,7.05,2894,2.659,1249,3.889,12220,0.6773,335900,0.2686,17.56,0.6605
704.9,0.6551,92420,9.378,2894,2.659,2849,1.589,40370,0.5146,192200,0.2761,21.67,0.4835
745.9,0.6424,15680,8.831,2277,3.4,1914,2.207,12400,0.6998,4775000,0.2128,26.59,0.6733
704.2,0.6653,1.88E+09,3.893,2079,3.394,2200,1.876,56870,0.4732,12090,0.4304,13.19,0.6239
696.7,0.6613,1.33E+09,8.623,6532,1.442,2573,1.454,19520,0.6324,7995,0.5348,22.36,0.5249
731.9,0.6208,180100000,4.587,19400,1.003,1854,2.152,12280,0.7357,10650,0.5724,20.32,0.6893
727.8,0.6515,9955,2.546,207900,0.5572,2878,1.308,5460,0.9862,3918,0.7485,25.45,0.6207
705.4,0.6617,883600,1.599,124500,0.6936,1313,3.734,663900,0.3106,3281,0.7161,16.46,0.7123
687.5,0.657,33540000,0.8199,1.00E+09,0.2466,1347,3.449,248100,0.3584,1148000,0.1968,18.52,0.7306
692.4,0.661,1105000,7.867,1.73E+09,0.2715,4278,1.217,221900,0.3756,280700,0.2638,18.67,1.129
684.4,0.6637,6507000,6.597,691100000,0.2623,1092,5.815,741700,0.3359,57200,0.3303,19.99,0.4949
629.9,0.694,6320,7.627,12800000,0.3349,1016,6.93,809300,0.3303,26810,0.4292,22.81,0.7059
702.8,0.6202,40130000,9.487,12800000,0.3349,1073,6.837,105900,0.4377,1507000,0.2635,22.73,0.5256
621.5,0.7565,300100000,7.603,8844000,0.4211,1059,7.332,100500,0.44,319500,0.2566,19.62,0.9723
554.9,0.7617,12690,8.591,75600000,0.2875,975.5,7.892,83760,0.4104,55790,0.3378,27.84,0.7336
823.5,0.6018,5.30E+09,7.891,75600000,0.2875,2603,1.489,11370,0.7332,313500000,0.142,14.48,0.552
756.6,0.627,491400000,4.857,191400000,0.304,1580,2.909,8541,0.766,202000,0.2741,22.33,0.5492
721.9,0.6211,176500,7.202,7420000,0.4013,1141,4.843,11350,0.7202,8002000,0.1634,13.21,0.649
627.7,0.6478,5.21E+09,9.012,161100000,0.2896,1296,4,25270,0.5632,234100,0.241,16.31,0.4972
710.1,0.6297,143200000,9.948,161100000,0.2896,1252,4.139,17140,0.665,230200,0.2403,20.97,0.6155
709.9,0.6396,143200000,9.948,161100000,0.2896,2609,1.508,12110,0.7826,19320,0.4286,25.51,0.5975
873.8,0.6072,30930,8.091,4973,2.192,7369,0.8548,7831,0.7927,18780000,0.1586,20.42,0.4758
691.9,0.6403,165200000,9.595,122100,0.6458,2274,1.846,9480,0.7394,28640,0.4024,27.68,0.7693
686.7,0.7059,1.74E+09,0.3859,334100,0.578,1299,3.915,6497,0.9282,10540,0.4627,26.5,0.6881
718,0.6668,4107000,7.192,934200,0.5175,1496,2.768,9952,0.776,3783000,0.1805,15.62,0.5856
683,0.6199,13750000,2.394,88290,0.7027,1290,3.799,15760,0.7267,86790,0.3491,12.09,0.5333
691.3,0.6801,103900000,4.426,217200,0.5981,1986,1.787,3190,1.457,15840,0.4167,8.475,0.6006
749.3,0.6567,18850,5.39,103600,0.6696,1733,2.055,2785,1.518,49530,0.3993,14.4,0.7713
720.8,0.6427,2010,6.702,70500,0.8148,2245,1.86,2220,1.645,189500,0.2434,10.68,0.5515
786.6,0.6507,391800,6.442,39670,0.9853,1355,3.076,2765,1.561,259900,0.2958,16.78,0.5855
738.2,0.6876,5982,9.294,39670,0.9853,1933,2.433,2575,1.739,12420,0.4947,12.43,0.7604
750.4,0.6401,99170000,8.582,13850,1.3,1199,4.567,2013,2.032,176400,0.2627,25.08,0.4506
707.7,0.7169,1622000,1.964,7310,1.413,1200,3.928,1944,1.989,130300,0.316,16.37,0.7088
660.4,0.6569,16970,8.476,22200,1.012,1150,5.076,1646,2.414,98880,0.2904,20.41,0.5818
850,0.6357,1.42E+09,2.108,59030,0.7333,1262,4.405,1646,2.425,2251000,0.1805,15.74,0.5712
713.5,0.6789,2.21E+09,3.224,67970,0.8705,1111,5.888,1913,2.393,1363000,0.1997,23.43,0.5699
635,0.6368,645900,8.471,238100,0.625,1238,5.18,1889,2.254,17490,0.4877,19.08,0.6256
792,0.6265,23930,7.533,42210,0.8071,1130,5.445,2104,2.094,2600000,0.2042,14.77,0.8049
769.3,0.6429,1.03E+09,9.016,1373000,0.4929,1193,4.932,1951,2.056,1322000,0.173,17.87,0.3574
727.4,0.645,18640000,8.736,4433000,0.434,1254,4.393,1837,2.193,53850,0.3088,10.02,0.51
777,0.6646,4062000,2.915,2783,2.745,1306,3.429,2309,2.067,834800,0.2343,23.31,0.5875
722.1,0.6593,3378000,7.632,4076,2.231,1406,3.384,2346,2.039,1287000,0.188,10.74,0.7694
778.2,0.6204,51970000,7.92,4715,2.028,3011,1.3,1857,2.297,400900,0.2658,12.72,0.7186
695,0.6929,27450000,8.958,4715,2.028,2824,1.287,1742,2.356,130600,0.3339,13.01,0.4585
656.1,0.7182,5.93E+09,8.291,8275,1.435,3496,1.176,1654,2.758,91030,0.2834,16.88,0.5243
620.3,0.6111,156900,4.712,26000,0.9388,4319,1.094,1409,3.303,90420,0.3075,14.57,0.65
768.6,0.7045,3.44E+09,0.3894,197000,0.7311,4319,1.094,1409,3.303,81170,0.3037,13.32,0.5465
734.2,0.6908,75970,8.207,93650,0.6989,4319,1.094,1409,3.303,732400,0.2749,11.18,0.606
647.7,0.6932,56680000,9.249,2326,3.078,1769,2.454,1314,3.432,121500,0.3211,16.86,0.6843
643.1,0.6725,525800000,4.841,2256,3.801,1091,5.449,1502,3.267,409200,0.215,15.18,0.5552
681.2,0.6895,67440000,0.8934,2040,4.26,1035,6.729,1439,3.261,119300,0.2575,22.66,0.5394
731.1,0.6365,617800,1.807,2040,4.26,1035,6.729,1504,3.181,69020,0.3442,16.73,0.5853
757.6,0.6246,1379000,1.186,1786,4.159,1063,7.848,1513,3.138,741400,0.2249,27.56,0.6435
672.2,0.6241,1096,9.213,1668,4.35,2769,1.541,1513,3.138,43040,0.3462,17.55,0.5775
615.3,0.6601,595700000,8.135,1975,4.397,3549,1.349,1440,3.209,23150,0.3811,20.44,0.5847
687,0.6796,2368000,6.98,1705,4.666,6432,0.8935,1528,3.171,13960,0.4577,20.29,0.6042
718,0.6595,269000,4.15,1705,4.666,6432,0.8935,1528,3.171,401400,0.2011,13.68,0.7941
738.6,0.6201,8585,4.614,1595,4.654,3258,1.531,1436,3.187,4672000,0.1894,19.2,0.6159
674.5,0.6098,5.54E+09,8.195,1595,4.654,4323,1.152,1609,3.244,2527000,0.2195,15.87,0.6551
730.5,0.6664,94030,2.974,1595,4.654,6324,0.9514,1523,3.288,63820,0.3132,18.34,0.5822
684.5,0.6818,13000,6.712,1595,4.654,7058,0.8248,1445,3.312,21050,0.3692,15.7,0.4879
678.8,0.6804,152600000,9.708,1687,4.481,4959,1.032,1445,3.312,100100,0.3621,13.19,0.822
690.5,0.621,4.89E+09,7.001,2026,3.964,4959,1.032,1501,3.3,9441000,0.1616,11.57,0.9001
663.4,0.6683,32500,6.145,2026,3.964,4959,1.032,1512,3.307,13570,0.4681,24.42,0.6308
661.1,0.682,230000,6.293,2026,3.964,4959,1.032,1422,3.289,32970,0.3455,22.96,0.4912
740,0.6801,22970,2.701,2026,3.964,6623,0.942,1422,3.289,75400000,0.1482,16.46,0.5555
704,0.6515,996200,0.848,2354,3.697,7586,0.9304,1427,3.217,52120000,0.1547,15.82,0.5743
652.8,0.6854,78720000,3.414,2113,3.452,9372,0.7762,1466,3.062,636500000,0.1279,23.39,0.5163
623.7,0.6853,424000,8.437,2498,3.245,9224,0.7441,1500,3.032,9.51E+08,0.1246,21.33,0.6592
813.5,0.6842,27230,1.465,2498,3.245,9224,0.7441,1500,3.032,611100000,0.1237,20.01,0.6262
687.7,0.7002,5275000,4.11,2117,3.529,9224,0.7441,1514,3.058,6.11E+08,0.1159,13.51,0.5074
796.2,0.5913,25430,9.819,47900,0.7782,9905,0.6895,1712,2.848,1.93E+09,0.1314,20.33,0.4659
785,0.6231,4.12E+09,5.813,47900,0.7782,9905,0.6895,1712,2.848,289600000,0.1615,17.14,0.7204
722.5,0.6318,14220000,8.426,13160,1.284,10840,0.7877,1588,2.883,48230000,0.1421,20.6,0.7816
726.2,0.661,31240000,3.991,4191,1.932,1018,7.771,1619,2.839,2532000,0.2114,13.66,0.5213
636.4,0.6267,322100000,5.558,4196,1.985,1278,4.015,1675,2.829,456500,0.2377,14.43,0.3941
763.6,0.6481,3239000,9.238,3480,2.162,1441,3.094,1528,2.809,1143000,0.2075,26.54,0.496
729.3,0.6291,3765,6.469,19760,0.9235,1199,4.796,1635,2.841,9234000,0.1857,17.38,0.5728
599.7,0.6425,34120,6.899,19100,1.096,2850,1.554,1595,2.934,573600,0.2109,20.52,0.5699
737.9,0.6721,8720,7.355,30260,0.9682,2112,1.845,1549,2.97,161200,0.304,17.62,0.5537
650.8,0.6743,93190,8.841,306300,0.5842,3047,1.507,1549,2.97,50080,0.2945,20.14,0.5052
610.6,0.6492,41500000,6.081,159300,0.5745,1029,9.163,1490,3.004,2933000,0.2015,18.61,0.5211
697.2,0.6546,497700000,1.901,1137000,0.4506,1133,5.394,1516,2.99,30190000,0.1553,21.46,0.5338
708.1,0.6788,3933,3.554,18250,1.399,1101,5.47,1448,3.042,27980000,0.1859,23.56,0.682
667.9,0.6815,83130,3.249,30180,0.9204,1032,5.124,1585,3.04,7716000,0.1884,18.76,0.5671
748.4,0.7019,480900000,2.184,2521,3.543,2063,2.146,1524,3.135,1200000,0.1854,17.25,0.5575
725.7,0.6423,153200,9.09,2362,3.356,1992,2.066,1524,3.135,148900,0.3232,20.98,0.5783
719.2,0.623,173600000,1.662,2362,3.356,2239,1.638,1503,3.231,49750,0.3933,22.11,0.6045
699.2,0.6244,613900,3.454,2039,3.651,1139,5.363,1493,3.205,25820,0.3427,17.43,0.5441
692.7,0.6565,9.26E+09,2.6,1803,3.718,1139,5.363,1493,3.205,97290,0.2702,18.73,0.6001
679.5,0.7077,10580000,9.363,2410,3.34,1914,2.022,1430,3.203,18310000,0.18,27.3,0.66
645.8,0.7052,1111000,2.735,2410,3.34,1260,3.786,1496,3.201,79910,0.3128,17.48,0.4257
700.9,0.7301,98590,3.356,2246,4.033,1500,2.97,1455,3.278,13040,0.4228,21.12,0.5777
770.1,0.6824,6.78E+09,8.547,1868,3.961,1445,3.512,1425,3.393,1381000,0.203,17.81,0.5779
720.1,0.6309,11140,6.758,1970,4.043,2431,1.924,1341,3.364,188100,0.2701,16.11,0.6849
700.7,0.6793,280100,1.495,1968,4.099,943,9.517,1400,3.376,174100000,0.1412,18.87,0.5971
674.5,0.6842,1704000,4.611,1968,4.099,971.2,9.532,1402,3.425,312700,0.2551,13.98,0.8429
731.4,0.6093,127200,1.206,1670,4.504,988.2,9.819,1394,3.419,2945000,0.1984,17.12,0.6467
750,0.6441,96470,2.588,1855,4.017,988.2,9.819,1382,3.45,94070,0.2692,18.64,0.4448
703.4,0.6605,2839000,5.69,2013,3.915,1051,6.966,1419,3.518,18510,0.3791,15.38,0.7069
735.6,0.6295,1.46E+09,0.4822,1850,4.087,1087,6.367,1314,3.589,23840,0.3731,24.9,0.535
676.8,0.6363,1105000,9.967,2036,3.449,1087,6.367,1386,3.604,580200,0.2174,30.61,0.6402
793,0.5923,224900000,3.477,2194,3.407,1081,5.76,1333,3.631,104100,0.2901,40.35,0.4524
788.2,0.5972,557200,3.889,8303,1.376,1678,2.504,1458,3.267,165200,0.2775,23.76,0.5539
713.4,0.6742,1.03E+09,7.221,7.91E+09,3.317,1354,3.285,1425,3.285,91150,0.3223,16.51,0.659
714.2,0.6703,3217,2.348,11860000,2.936,1674,2.314,1453,3.266,2381000,0.1928,11.84,0.467
685.4,0.6721,6406,2.768,13380,1.571,1072,6.618,1493,3.227,531800,0.26,19.23,0.5994
687.2,0.6354,718800000,6.987,10590,1.349,1104,6.231,1493,3.227,49870,0.3487,24.18,0.7192
623.4,0.7243,11130000,2.23,18170,1.226,6006,1.012,1488,3.266,62990,0.3179,21.1,0.4726
736.5,0.6482,11150000,0.4515,2361,3.742,5161,0.963,1488,3.266,77050,0.288,25.23,0.4757
749.4,0.6222,28900,8.049,2361,3.742,16830,0.6395,1488,3.266,1432000,0.2172,20.76,0.7992
679.3,0.6562,8.54E+09,6.716,1246,6.802,16830,0.6395,1490,3.27,3920000,0.1986,14.34,0.7826
656.8,0.6743,357800000,3.982,1818,4.8,16830,0.6395,1559,3.273,118900,0.3477,14.21,0.6653
701.7,0.6334,8770000,4.622,1783,4.696,16020,0.6583,1554,3.206,125200,0.3147,9.057,0.4756
721.4,0.6882,1095000,1.741,1551,4.943,15200,0.6758,1495,3.243,14930,0.4266,16.68,0.7191
725.6,0.6396,7115000,6.257,1551,4.943,15200,0.6758,1412,3.244,24030,0.3936,20.61,0.4979
619.1,0.6938,69280000,4.433,1648,5.296,14890,0.6735,1386,3.542,311400,0.2545,17.4,0.6903
677,0.685,3.35E+09,3.233,1648,5.296,14890,0.6735,1403,3.58,164900,0.2625,20.24,0.6478
769.9,0.6655,15770,8.637,1648,5.296,24970,0.5226,1358,3.587,14080,0.4413,12.78,0.5389
725.9,0.6359,99990,7.649,1648,5.296,21760,0.5097,1350,3.67,1.50E+09,0.1316,10.94,0.6498
825.2,0.6439,928100000,6.895,1312,6.177,21620,0.6506,1350,3.67,22250,0.4074,21.61,0.5407
718.2,0.6835,967200,9.633,9328,1.371,24310,0.6591,1316,3.774,1.27E+09,0.132,12.94,0.65
748.6,0.6536,1.44E+09,7.896,108100,0.7158,6557,0.9285,1393,3.352,13520000,0.1581,22.5,0.6644
810.9,0.6255,1198000,4.092,56750,0.7405,4407,1.04,1467,3.368,69750000,0.1516,16.21,0.3522
791.6,0.6369,909300000,7.3,21440,1.128,2309,1.839,1405,3.418,12310,0.4342,16.89,0.7491
785.9,0.646,1.30E+07,8.443,10510,1.291,1961,2.462,1426,3.332,23210,0.3797,23.73,0.6457
719.3,0.6262,3.17E+09,5.524,6834,1.525,1409,3.376,1433,3.314,83340,0.2873,15.78,0.5107
698.1,0.6456,561500000,4.266,11060,1.305,1674,3.03,1420,3.272,92790,0.3201,20.24,0.7347
748.1,0.633,6766000,1.816,2859,2.5,1050,5.534,1485,3.194,164000,0.267,21.42,0.694
707.1,0.6317,42800000,9.418,11140,1.221,2114,1.826,1412,3.207,886300,0.2196,8.126,0.7904
720,0.6994,5723000,1.167,18130,1.109,1555,2.58,1394,3.243,101900,0.2858,19.54,0.7677
