ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
34490,1.089,5385000,0.586,7546000,6.252,49180,1.841,9109,1.518,13500000,7.779,19650,3.781
29820,1.199,1196000,6.713,165900000,7.135,49180,1.841,9435,1.42,74600000,9.55,27130,2.431
46900,0.9067,368200,3.858,219100000,8.553,38150,2.097,8269,1.311,1.42E+09,7.8,34100,1.712
54080,0.855,580500,8.804,14260000,7.984,38150,2.097,9095,1.415,1127000,7.559,27570,2.24
48260,0.9465,1026000,5.669,3.05E+09,7.871,38150,2.097,8906,1.397,280900000,0.7116,16190,5.317
28080,1.361,2.84E+09,4.809,35320000,6.34,6.17E+09,9.177,9898,1.597,450900,9.574,12960,8.166
38940,0.999,24300000,3.153,9.44E+09,8.085,13970000,3.461,8490,1.495,92740,5.148,12800,9.595
43250,0.9796,330900000,9.067,357300000,8.842,177600,1.32,8361,1.694,107800,7.93,12820,9.595
44120,0.9401,28900,6.931,2.69E+09,2.274,17930,6.004,8812,1.585,3.36E+09,4.372,12990,9.555
29710,1.091,159700000,3.044,804700,8.799,14330,6.186,8212,1.689,9531000,1.055,12450,9.826
55710,0.8342,385300000,2.863,1.07E+09,9.809,15380,6.063,7888,1.366,49550000,8.525,55750,1.481
41530,0.9741,4485000,2.46,7.02E+09,6.024,15380,6.063,8641,1.523,452600,7.139,48280,1.536
46810,0.9043,46650000,6.983,5374000,3.991,15380,6.063,8166,1.418,21240,9.475,54780,1.332
41470,0.9831,164300000,2.398,399700000,4.964,15050,6.694,7797,1.76,6.26E+09,5.697,52410,1.354
42040,0.9129,64000,5.752,2.96E+08,9.795,15290,7.076,9553,1.486,1.82E+09,6.369,27650,2.29
25420,1.61,156500000,6.752,2.57E+09,8.714,15290,7.076,8181,1.336,257200000,3.92,21820,2.601
23410,1.573,469900,0.9113,617100,7.13,15290,7.076,9296,1.296,47600000,4.764,22340,3.128
23570,1.488,327100000,1.537,8.99E+09,9.175,15290,7.076,9254,1.348,11980000,2.424,20510,3.342
27900,1.103,8289000,9.517,25840000,2.375,14570,7.053,8791,1.444,138800000,0.4584,19310,3.453
38770,1.007,9.07E+09,4.662,800600,9.505,13880,7.81,8866,1.97,138800000,0.4584,42230,1.71
32230,1.099,412400000,0.9228,1.35E+09,9.057,12970,9.704,8982,1.44,138800000,0.4584,38200,1.814
36720,1.047,574200,9.176,6.16E+09,3.269,12970,9.704,9439,1.749,581700000,0.3469,36340,1.851
