ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
3531,0.5562,26650000,2.698,16880,0.8802,2521,1.245,1767,1.504,844700,2.998,185.7,0.9567
2848,0.6705,156100000,7.663,25400,0.7106,2731,1.537,1722,1.647,4205000,9.469,211.3,0.485
3733,0.6727,4.84E+09,1.359,58530,0.5571,3075,1.67,1956,1.487,2.88E+09,3.441,88.89,1.201
3051,0.6144,1268000,8.868,53600,0.5952,3038,1.496,1699,1.323,12110000,0.525,252.5,0.6773
3045,0.8084,42640000,8.672,37240,0.6618,2629,2.191,1751,1.477,24360,2.072,177.9,0.839
5005,0.5135,10970000,8.855,30500,0.7414,4623,1.102,1633,1.426,19760,1.726,200.9,1.356
2251,0.8273,6815,8.006,173800,0.4665,5944,0.6767,1954,1.467,19760,1.726,129.5,0.7623
2998,0.6878,2049000,7.053,29790,0.7518,5301,0.7111,1801,1.313,22630,1.788,122.2,0.882
1909,0.9961,925600000,0.5,60700,0.5988,3297,1.195,1949,1.221,22630,1.788,171.6,1.379
2463,0.742,60510000,6.346,175100,0.4383,2602,1.433,1854,1.415,22630,1.788,107.3,1.263
2495,0.7117,208400000,8.095,34610,0.6377,3169,1.152,1922,1.28,22630,1.788,131.2,1.272
2599,0.495,1.85E+09,8.471,35090,0.6063,2381,1.201,1940,1.356,22630,1.788,130.8,1.064
2113,0.6107,222900000,8.262,11630,1.051,3134,1.317,1940,1.381,8252,3.521,204.5,0.9709
2968,0.6561,1651000,6.861,22810,0.7641,3686,1.165,1912,1.627,9399,2.833,126.9,0.7241
2384,0.6689,3257000,0.9495,45330,0.705,4709,0.7311,1605,1.428,21430,1.943,136,0.8032
3309,0.5371,10540,6.477,21830,0.8305,4016,0.7751,1839,1.435,20920,2.282,155,1.143
2334,0.6444,8239,6.453,133900,0.4912,3009,1.022,1812,1.344,12040,6.18,103.8,0.9631
1997,0.7702,539900000,1.75,45100,0.6098,3201,0.9521,1989,1.316,242300000,0.5938,166.7,1.348
2104,0.664,3859000,8.915,40410,0.5985,2653,0.9872,1828,1.619,283900000,1.619,146.2,0.9948
2523,0.6096,1.94E+09,6.445,24290,0.7661,2524,1.277,1858,1.37,14190,7.235,92.29,1.071
