ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
9967,4.152,1068000,0.3547,127.8,1.8,24350,1.379,2.89E+09,9.348,34.52,0.5267,1.572,0.6896
851400000,1.672,1068000,0.3547,306.9,2.86,547900000,1.937,3546000,0.3447,18.79,0.8062,1.443,0.6429
10690,6.154,8313000,9.988,4193,9.646,449.8,5.363,109700000,6.864,18.51,0.7902,1.536,0.6351
1.41E+09,9.198,4723000,0.2927,456.8,2.149,11.79,4.938,887.4,8.091,16.34,0.9054,1.231,0.5735
223800000,3.623,52740000,2.446,91460000,7.556,14.02,4.281,975.2,8.134,13.65,0.939,1.329,0.5379
29950,0.4881,20.58,3.331,488200000,6.957,11050,0.5566,146200000,9.046,15.77,0.9845,1.333,0.4797
21080000,7.872,197.8,9.579,348100000,9.413,11050,0.5566,2.20E+09,0.576,16.54,0.7826,1.51,0.5428
6541,3.795,4475,7.023,1.48E+09,7.483,11050,0.5566,6914,0.4898,12.92,1.034,1.445,0.5875
12.75,7.979,2640,9.667,9378,8.191,2305000,0.462,55.65,2.453,7.959,1.778,1.483,0.5031
8.76E+09,5.529,195300,9.421,11.47,9.057,2083000,0.3535,992400000,9.219,9.832,1.747,1.702,0.6201
97960,4.131,2558,0.6011,45200000,9.974,9769000,0.2892,1.69E+09,6.392,10.83,1.706,1.263,0.6211
115100,7.852,2558,0.6011,149300,7.787,9769000,0.2892,3248,4.89,7.96,1.81,1.697,0.5669
72600000,6.235,2558,0.6011,389200000,5.527,20850000,0.2533,117.6,9.514,9.169,1.52,1.752,0.6269
4.93E+09,7.76,175.4,1.1,38710000,5.441,28440000,0.2659,85630000,0.2666,8.396,1.92,1.576,0.733
3236,1.209,1.70E+09,8.607,6.90E+09,3.32,3818000,0.3307,1894,3.729,12.26,1.266,1.491,0.6433
4098000,6.025,7.64E+09,0.217,9492,5.363,3760000,0.2797,133,3.071,10.09,1.192,1.356,0.5064
33340000,7.955,7.64E+09,0.217,63170000,0.4971,14030,0.5092,9712,1.086,27.65,0.6839,1.674,0.6431
18.12,6.652,128.6,5.828,7668000,8.073,1359,0.6679,31760000,1.256,15.29,0.7799,1.275,0.6861
8765,0.6132,893200000,9.057,918400,6.782,6796,0.5505,642400,2.066,10.38,1.155,1.451,0.4787
26.63,2.918,166600000,5.505,84.7,4.585,36820,0.4337,8.839,6.896,11.63,1.13,1.719,0.7212
26.63,2.918,13810,0.7024,47110000,1.336,1226,0.7328,91.75,5.279,202.1,0.3409,1.537,0.5778
21.88,3.607,241900,4.28,2394000,3.347,1226,0.7328,9.637,7.168,17.01,0.7576,1.534,0.4482
23.16,3.622,164100,0.703,375.5,5.142,524.3,0.8237,16680,2.281,15.04,0.7648,1.475,0.6267
11.41,5.88,2.10E+09,7.393,14250000,1.957,1139,0.6988,101.8,1.003,34.75,0.5833,1.425,0.604
106.1,5.348,45700000,0.4859,322,6.435,166.9,1.15,76,1.169,84.63,0.4173,1.426,0.583
33850000,5.482,37920,7.477,136400,5.529,98.84,1.293,645.5,6.086,15.47,0.9003,1.685,0.5525
9446000,7.469,6463,7.223,1035000,7.966,146.1,1.204,1.45E+09,7.891,19.36,0.7262,1.497,0.6903
751100000,5.327,2765,0.5471,2.75E+09,6.242,79180,0.4232,8.028,8.373,18.7,0.7871,1.225,0.4263
5.32E+09,0.2803,140.7,0.9451,2026000,9.62,295,1.096,145.5,0.9184,18.14,0.7464,1.417,0.6256
5.32E+09,0.2803,218.7,1.078,298.7,4.56,4299,0.6604,36.11,1.407,14.58,0.8458,1.242,0.5505
52010,3.873,29770,7.507,14710,7.135,4299,0.6604,37.68,1.409,47.45,0.5481,1.565,0.7682
25150000,6.921,13280000,8.43,38.22,7.206,455.1,0.8241,37.68,1.409,22.04,0.7199,1.555,0.6843
25.88,2.691,440700000,0.8737,20.82,5.655,2654,0.5992,157.5,0.9721,10.16,1.109,1.231,0.3734
1409,2.025,94.52,7.387,5249,8.257,479.6,0.7977,557.5,0.676,11.46,1.014,1.609,0.6305
15740,7.645,5.84E+09,3.515,1101,7.425,2995,0.5497,557.5,0.676,24.79,0.6604,1.308,0.5784
27210000,8.681,25620000,6.102,2163000,3.187,65.93,1.522,18.82,2.532,41.58,0.5299,1.436,0.6794
1.51E+09,6.385,345.6,2.165,204800000,4.341,46.39,1.705,56500000,6.677,18.47,0.8152,1.56,0.6624
966.5,4.035,38030000,6.52,127700000,7.739,108.2,1.326,140700,5.382,11.23,1.067,1.439,0.7754
37.67,4.984,36370000,4.573,4.91E+09,6.665,102.6,1.231,63.07,8.825,27.36,0.7568,1.352,0.5248
12.14,6.835,600400,4.929,8.19E+09,4.906,2745,0.7394,14.05,3.549,13.7,0.9373,1.656,0.7546
12.14,6.835,9044000,7.465,43.7,9.832,453.9,1.185,42.23,2.213,10.09,1.139,1.66,0.6775
12.14,6.835,6747,7.841,76740000,3.588,4581,0.6111,44830000,4.382,18.36,0.7458,1.495,0.6434
250.9,4.831,180.4,6.474,29370000,2.472,46110,0.4853,101000,0.4841,17.13,0.8537,1.526,0.7086
416.4,9.749,357300000,0.4322,583600,0.4334,5615,0.5906,364.4,4.773,18.05,0.775,1.515,0.6299
3056000,5.715,55890000,5.73,4649000,4.118,5615,0.5906,20.93,1.717,20.57,0.6865,1.334,0.6348
3060000,7.182,18.08,3.371,1.56E+09,0.411,717,0.8351,15.43,3.704,34.59,0.6117,1.752,0.7497
2974000,1.136,1508,8.087,168.1,9.528,1683,0.7016,66380,8.095,23.44,0.634,1.456,0.7315
2144000,0.3516,34150000,0.3104,54310,9.12,237,0.9633,2.40E+09,7.208,14.09,0.9121,1.468,0.6702
2146000,0.3847,2.48E+09,8.116,35080,9.97,20660,0.5039,657100000,0.2233,15.77,0.8713,1.378,0.6625
2146000,0.3847,25.12,3.74,1546000,7.245,1194,0.6704,9.74E+09,0.1479,17.82,0.8699,1.36,0.6414
29460,0.5213,2808,3.71,401.8,7.227,56.54,1.477,9.74E+09,0.1479,13.73,0.8626,1.269,0.7341
29460,0.5213,1.34E+09,2.549,52450,4.48,224.5,1.163,9.74E+09,0.1479,14.81,0.8572,1.395,0.7685
17960,0.5312,2751,7.866,1.22E+09,1.777,128.2,1.157,9.74E+09,0.1479,30.19,0.6198,1.549,0.6032
1.98E+09,4.91,19700,9.602,90070,7.676,3576,0.6272,829400000,0.1625,25.67,0.7772,1.6,0.7427
5797,8.869,1.13E+09,7.937,1.01E+09,5.089,42.48,1.661,829400000,0.1625,97.62,0.3663,1.284,0.6219
40.85,5.805,180700000,1.839,5100000,8.49,31.45,2.22,829400000,0.1625,131.7,0.3517,1.619,0.5621
24.01,3.31,12740,0.7018,516.7,6.497,33.25,2.049,27290000,0.1977,20.41,0.7207,1.309,0.6017
24.01,3.31,4696,4.054,1209,5.245,33.25,2.049,23820000,0.2049,73.1,0.452,1.524,0.5803
25.55,3.265,34250,3.87,82290000,6.854,33.25,2.049,2493000,0.2155,39.57,0.5705,1.364,0.711
25.55,3.265,2.18E+09,5.371,30930,4.081,55.61,1.838,6709000,3.492,24.71,0.6974,1.295,0.6409
25.55,3.265,339700000,8.549,1.38E+09,2.091,54.93,1.685,2145000,1.057,40.7,0.5932,1.296,0.721
12.1,5.761,57.94,6.006,8.94E+09,0.8594,44.89,2.072,370200,6.206,17.83,0.7056,1.692,0.7476
12.13,7.052,72980000,3.219,421300,0.7681,44.89,2.072,903200000,1.948,25.36,0.6796,1.51,0.7305
21.59,7.848,217.7,0.874,85.96,4.926,33.47,2.303,3.31E+09,8.521,14.19,0.951,1.714,0.6271
10.48,8.742,143.2,0.9746,102900000,3.514,32.55,2.366,35660000,7.683,12.09,1.055,1.507,0.5936
15120,2.63,72060000,2.295,691400,3.955,24.7,2.466,522300000,7.796,31.89,0.6474,1.421,0.8012
88140,8.363,585400,2.761,4436000,7.573,42.01,2.803,4.67E+09,7.254,23.65,0.6239,1.359,0.6359
187.5,3.932,1871,0.6965,5095,8.005,5676,0.721,417700,4.746,25.97,0.6996,1.302,0.574
276000,8.034,17.62,2.017,174700,3.661,667900,0.4493,1.77E+09,1.523,17.95,0.7504,1.661,0.5867
118.2,7.895,13.82,3.369,4.71E+09,5.653,4424000,0.299,476.3,1.299,14.85,0.9575,1.77,0.7118
30.25,2.779,22.35,2.973,275700000,3.259,4424000,0.299,141.8,1.086,87.46,0.4051,1.474,0.5471
259000,5.918,5659000,4.884,20060000,5.727,92.77,1.287,1804,0.4713,36.68,0.6105,1.613,0.5493
25460,2.39,2683000,0.6509,35230000,0.8277,92.77,1.287,253.6,0.9624,19.84,0.8225,1.615,0.6118
85190000,5.365,2611000,0.4528,71520,0.5332,272.5,1.05,204900,0.3066,12.38,0.9679,1.889,0.6227
4.18E+09,5.901,111400000,8.999,9977,3.329,4601,0.6178,204900,0.3066,18.27,0.7425,1.548,0.6582
1325000,1.15,1352000,1.649,157900000,5.299,13620,0.5123,204900,0.3066,12.39,0.8174,1.363,0.621
138.5,1.463,13.57,5.046,3.52E+09,8.851,2727000,0.3171,204900,0.3066,68.13,0.4874,1.272,0.6783
138.5,1.463,68550000,2.174,42860,8.641,40840000,0.273,204900,0.3066,70.94,0.503,1.743,0.6972
166.3,1.575,5.48E+09,6.762,901300000,4.065,40840000,0.273,204900,0.3066,16.21,0.6849,1.428,0.5905
23.66,3.249,2.42E+09,6.386,104100000,2.051,40840000,0.273,204900,0.3066,16.7,0.759,1.366,0.6017
8793000,6.672,3441,1.051,36240,1.838,5544000,0.3109,346.7,2.978,25.07,0.6258,1.347,0.6684
1816,3.131,1111,0.654,458700000,0.2968,5544000,0.3109,15.93,5.227,11.68,1.102,1.653,0.653
1691,0.7049,42570000,7.531,123100,1.644,1417,0.7072,2038,2.037,14.62,0.8652,1.52,0.5133
3314,0.7524,2645,3.076,984400,0.5062,946.6,0.8111,91.72,0.8964,21.27,0.7233,1.447,0.5409
3314,0.7524,101.5,1.118,41.6,5.592,184.2,2.171,1868,0.5455,14.57,0.9018,1.404,0.5782
3314,0.7524,101.5,1.118,1.89E+08,5.656,70.24,2.127,3.93E+09,8.939,597,0.2773,1.613,0.6854
3314,0.7524,4712,1.724,13160000,8.309,46.85,1.526,33650,7.173,280.9,0.2745,1.722,0.5053
252000,8.478,165400,1.699,9073,5.031,33070,0.6294,9.183,7.476,8.844,1.185,1.447,0.5985
2.31E+09,4.115,22320000,1.087,92.89,5.574,12130,0.4904,110.6,0.739,26.53,0.7485,1.454,0.6068
149.7,5.085,2.15E+09,1.864,71.45,4.326,12130,0.4904,38.57,3.147,23.64,0.568,1.426,0.5422
16.41,7.792,3411,7.116,1295,0.8575,2332,0.6833,100.8,1.185,18.45,0.8183,1.566,0.6076
649.2,4.307,1416000,2.164,35990000,0.3307,751.6,0.8191,26.41,2.018,14.74,0.8198,1.596,0.5738
537.2,3.146,445900,4.955,35990000,0.3307,302.5,0.9775,37.19,1.514,33.92,0.6588,1.248,0.5779
39740000,8.04,16750,1.056,2.96E+09,3.168,420.4,0.8463,495.4,0.7199,12.33,1.009,1.375,0.6497
44.42,3.258,1080000,1.541,2.96E+09,3.168,905.1,0.7132,2447000,8.604,14.92,0.8453,1.292,0.5999
606200,9.239,6823000,0.5174,1624,7.992,51.27,1.473,700300,2.187,37.52,0.5679,1.444,0.5648
41.68,4.691,129.6,3.041,2714,8.472,83.88,1.407,1026000,1.812,44.27,0.5285,1.742,0.7399
662700000,8.579,606.2,0.7686,9.21E+09,1.667,83.88,1.407,27970,6.249,28.72,0.6723,1.571,0.4545
214100000,8.702,536.5,0.6405,2636000,7.394,83.88,1.407,22.96,3.428,11.86,1.061,1.604,0.5833
30550000,0.7555,41.49,1.831,3.13E+09,4.161,59.27,1.636,107.5,9.598,11.73,1.076,1.53,0.5469
2.06E+09,4.571,37.7,1.603,233200,6.49,48.84,1.685,630400,7.799,18.62,0.9665,1.397,0.638
831800000,6.9,239.8,0.8046,11480,1.285,48.84,1.685,1576000,4.537,12.43,1.08,1.458,0.5137
9.95E+09,6.203,68.32,1.339,41.59,3.263,48.84,1.685,598,5.087,17.65,0.8728,1.663,0.7084
44,6.418,1.39E+09,3.819,393100,5.717,62.44,1.657,15.53,2.535,25.33,0.6847,1.4,0.6154
61.49,2.168,8.14E+09,3.166,12770000,0.5837,62.44,1.657,18430000,4.405,15.58,1.005,1.293,0.7011
61.49,2.168,23740000,2.603,32230000,8.392,43.1,1.845,3937,9.638,13.04,0.9677,1.326,0.6952
61.49,2.168,6405,4.808,165.2,9.18,43.1,1.845,1.47E+09,3.63,17.36,0.6397,1.308,0.6787
1282,1.405,13120,0.8212,56470000,3.562,646.9,0.8107,95870,1.615,31.17,0.6241,1.446,0.6416
29150000,7.164,415300,7.355,1184000,8.231,296.9,0.9282,79650000,4.389,18.22,0.8127,1.468,0.574
1382000,0.5892,64.04,5.569,7.51E+09,4.112,141.3,1.261,118.6,5.059,29.14,0.6554,1.426,0.5117
8662000,0.3937,738200,3.243,64070,1.009,90.57,1.435,13980,6.248,22.38,0.7251,1.426,0.4754
8662000,0.3937,934,3.902,261,4.594,243.8,1.015,4335,0.6298,20.37,0.7654,1.513,0.6097
1149,2.705,12270000,4.253,46170000,7.24,31.4,2.078,4335,0.6298,19.3,0.8172,1.436,0.6902
222500,1.298,15820,9.346,6246,3.593,31.4,2.078,2080,7.903,70.08,0.4451,1.498,0.7027
143500,0.5634,3202,9.535,319900,9.231,43.64,1.877,6603000,1.943,190.1,0.3198,1.699,0.6466
143500,0.5634,31360,3.784,44600,4.893,87.81,1.317,4513,3.963,19.8,0.9078,1.259,0.5452
143500,0.5634,68600,7.934,335800000,1.923,125.1,1.129,26.08,3.425,51.53,0.5132,1.503,0.613
2172,0.8772,211400,1.943,9.59E+09,0.9096,89.34,1.347,215200,7.725,29.18,0.6767,1.285,0.6484
173.9,5.92,661100,0.3003,1.56E+09,6.189,906.9,0.8466,322900,4.94,41.42,0.5205,1.566,0.6628
85.12,7.153,194.1,2.553,921700,1.694,372,0.9311,209100000,1.402,31.34,0.61,1.634,0.607
2167000,1.22,1291,9.972,38530,5.821,72.21,1.382,5691,9.942,16.87,0.8984,1.365,0.6353
15970,4.028,695.3,1.684,3550000,1.995,1031,0.7873,73020,4.881,19.18,0.7627,1.504,0.536
555100000,8.888,28.57,2.945,4608,1.564,40910,0.5047,2925,1.119,13.74,0.9928,1.349,0.7248
132100000,0.8466,24510,7.451,183000,1.23,146.7,1.256,2705000,1.323,13.75,0.974,1.274,0.5774
22250000,0.3628,53.02,7.863,7621,5.445,96.47,1.621,52.86,8.715,12.85,1.113,1.416,0.6844
265500000,1.406,8.41E+09,1.95,2078,8.225,9267,0.5004,338500,3.486,10.55,1.188,1.341,0.798
1250000,2.688,384500,0.6804,795.7,5.239,2639,0.6516,442,5.335,9.762,1.207,1.32,0.6294
537500,2.181,648.2,5.432,349.3,3.709,2639,0.6516,140.8,4.198,13.12,1.017,1.365,0.6734
271600000,6.421,132200,0.6117,1152,3.885,310.7,0.8943,713700000,0.4406,16.25,0.8686,1.534,0.6511
54400,4.096,167400,0.4471,1.10E+08,8.676,929.1,0.6794,1510000,6.108,15.08,0.9353,1.615,0.6778
123900,9.123,184900000,9.607,239.9,4.916,7487,0.5453,2.92E+09,1.924,15.25,0.9033,1.544,0.5435
1674000,1.3,131700000,7.391,3062,9.916,11280,0.5356,135400,0.3055,13.73,0.9574,1.352,0.6553
1.66E+09,7.726,15940000,2.74,11790,4.835,11280,0.5356,63640,0.3366,19.79,0.7607,1.656,0.6661
60510,0.5063,5799000,5.896,2.07E+09,8.382,2830,0.6526,32380,0.3889,13.86,0.9853,1.583,0.7074
23.01,8.557,86460000,6.419,5484,1.01,2736,0.6038,5481,0.3665,26.49,0.6343,1.43,0.7198
76.74,2.016,20640,2.732,999.1,7.377,1103,0.8048,10540,0.4631,18.69,0.7738,1.773,0.685
5183,0.872,326.1,2.462,4695000,7.256,701.2,0.7334,10540,0.4631,19.59,0.7675,1.287,0.5984
349.5,1.296,313.7,0.6797,3105000,7.091,45.24,1.653,10540,0.4631,13.22,0.9458,1.353,0.5775
827.2,0.92,353.5,0.9101,16530000,2.653,499.5,0.8074,10540,0.4631,18.38,0.8231,1.369,0.7165
86.7,1.585,64.03,1.283,2927,6.92,298.4,1.011,53000,0.3241,21.13,0.694,1.546,0.7092
86.7,1.585,17490000,2.647,247700,1.269,6201,0.5898,432000,0.2468,25.5,0.7201,1.533,0.6018
947.9,1.602,22.11,3.447,704000,4.614,775.4,0.8234,432000,0.2468,123.2,0.3821,1.349,0.5393
58.93,3.816,89.86,1.985,113.4,9.331,1979,0.6364,109300000,0.2128,186,0.3318,1.322,0.6092
94.79,1.643,71.41,3.881,3.60E+09,6.03,6309,0.5563,109300000,0.2128,14.49,1.009,1.451,0.5807
105,1.508,664600000,6.515,1894000,0.6673,31300,0.4915,1.05E+09,0.1727,11.48,1.051,1.425,0.6406
105,1.508,5693,8.392,42930000,4.772,133200,0.388,1.05E+09,0.1727,62.26,0.494,1.601,0.5446
105,1.508,2144000,9.159,3402,8.859,6749,0.5464,7.64E+09,0.1343,21.36,0.7653,1.431,0.6454
105,1.508,1527,9.536,296100,2.671,251.2,0.9643,7.64E+09,0.1343,19.37,0.7527,1.779,0.797
105,1.508,1239000,3.459,2279,3.257,147.2,1.008,7.64E+09,0.1343,35.91,0.5231,1.182,0.6383
105,1.508,112500000,4.025,461000,1.51,88.18,1.415,859600000,8.704,32.57,0.6343,1.343,0.726
325.2,1.134,117900000,8.203,3.78E+09,1.874,696.4,0.8832,269900,8.021,11.48,0.9482,1.186,0.5797
466.5,1.17,369.5,5.755,41740000,9.757,6532,3.937,24510,8.479,18.43,0.8127,1.279,0.7365
12980,6.189,62.73,8.418,14080000,2.618,90300,3.009,1407000,0.4638,20.95,0.8347,1.45,0.7184
3146000,0.4127,327.8,0.9089,187.3,5.603,3283,3.677,1271,2.571,11.25,1.103,1.337,0.5432
2305000,1.8,29460,0.3652,83910000,3.49,20.22,2.944,677.5,2.063,22.76,0.6764,1.597,0.6745
83960,3.93,16.05,3.816,331800000,1.902,54.03,1.904,3961,8.161,38,0.5515,1.585,0.7261
576800,9.108,2683000,9.199,1.67E+09,1.167,54.03,1.904,170200000,9.254,14.62,0.7202,1.321,0.6394
213800,9.43,17.5,7.884,23870,4.522,8801,0.5606,12910000,0.9016,22.03,0.717,1.324,0.6081
663900,6.961,51.34,2.192,742.7,7.387,1606,0.5908,5551,5.383,31.91,0.645,1.354,0.5898
2445000,4.473,32330,1.316,136.5,3.829,4272,0.6591,301.6,0.8558,13.37,1.067,1.39,0.6924
1402,0.9447,4.03E+09,2.574,1902,6.943,47.78,1.697,2386,2.162,14.6,0.8817,1.149,0.5465
1402,0.9447,4167,2.733,1029000,7.474,2040,3.822,56.47,2.931,13.44,0.9318,1.742,0.6192
77310000,1.874,3707000,9.235,919500000,8.751,26920000,3.591,38420,0.7543,102.8,0.4393,1.712,0.6187
47660000,5.987,18430000,7.398,9078000,7.526,133400,5.917,232000,0.4082,43.15,0.5372,1.339,0.6877
142.6,3.936,6.89E+09,5.332,2065,4.43,2525,2.523,91600,0.5542,15.59,0.9275,1.723,0.6653
225.1,2.543,53870000,0.8029,920900000,2.108,4188000,5.621,125700,0.3396,16.91,0.8336,1.328,0.6797
413300000,4.562,1.86E+09,7.907,8839000,6.716,8205000,4.74,2762,0.4689,12.72,0.9153,1.481,0.5738
36360,1.705,28560,6.38,47660000,9.557,13360000,2.548,2762,0.4689,17.95,0.8014,1.354,0.6993
17180000,5.857,44790,2.578,961300,7.876,2.60E+09,5.832,2762,0.4689,17.94,0.8026,1.269,0.5483
724.5,9.296,47410,7.808,1.57E+09,1.466,233500000,6.908,2762,0.4689,16.01,0.8215,1.742,0.6612
94520000,1.771,9835,8.994,14250,0.721,12270000,8.109,2024,0.5055,19.79,0.7035,1.634,0.6581
133800000,8.896,13950,4.524,11750000,2.743,4.82E+09,9.382,2024,0.5055,27.59,0.6278,1.837,0.5595
343300,5.488,7648,2.515,40.28,6.52,125.1,7.631,2024,0.5055,14.85,0.8818,1.559,0.6267
337700,1.595,18890,3.376,3318,0.7637,6595,8.892,2024,0.5055,13.35,1.004,1.555,0.737
161200,3.12,42580000,1.004,3318,0.7637,709.5,9.474,2024,0.5055,51.44,0.5,1.296,0.7245
2.88E+09,0.4534,33.75,2.635,187.6,4.982,2.23E+09,8.772,2024,0.5055,19.85,0.7418,1.381,0.7005
50300,0.5706,1858000,0.8593,46480000,7.903,15340000,5.302,326.3,4.928,19.75,0.753,1.282,0.4853
50300,0.5706,5706000,5.671,3.57E+09,6.355,17240,6.921,23.4,9.616,16.68,0.9674,1.423,0.6225
302.5,1.978,273.4,1.542,74770,6.228,39890000,4.85,43640,0.3615,16.43,0.8079,1.344,0.5927
2860,2.198,2362000,6.233,14.25,8.063,3326000,7.382,73.42,0.992,12.98,0.9235,1.97,0.7093
1440,0.9121,67.31,8.44,1.22E+09,3.56,33.46,1.876,567,0.5944,70.84,0.4267,1.449,0.3929
3473,0.7081,463100000,2.76,31.19,7.461,33.46,1.876,567,0.5944,46.84,0.6037,1.222,0.6007
24.03,6.398,1.81E+09,0.4345,2244000,0.6512,68.29,1.815,23330000,0.2607,12.15,1.068,1.578,0.8108
145400000,6.875,382000,3.405,19510,4.28,18.34,4.414,847200,5.514,16.43,0.9047,1.438,0.7297
3150000,9.115,9.79E+09,3.403,20520000,1.002,7325000,3.976,379.4,8.353,14.69,0.9691,1.594,0.6273
1518000,8.651,11.81,4.049,5498000,3.467,44900000,2.608,3859,5.361,13.43,0.9708,1.342,0.7146
43240000,5.002,21540,0.5677,24.98,6.986,101700000,1.507,1434000,2.911,14.19,0.9264,1.405,0.7119
5345000,7.328,198500000,6.985,31460,7.68,2.41E+09,3.271,96850000,0.6774,54.63,0.5072,1.409,0.6225
9.281,9.898,33.62,6.073,415.6,1.333,474.2,8.184,14370000,8.626,17.8,0.7795,1.619,0.5285
9.281,9.898,412.1,4.797,97.95,9.945,35.69,6.464,16.42,3.695,21.92,0.696,1.48,0.6319
9.281,9.898,56290,4.583,44380,7.694,5267000,0.6008,2753000,4.804,22.68,0.7274,1.352,0.7024
9.281,9.898,77.76,8.831,2.35E+09,6.508,651.5,0.821,1631000,8.389,13.22,1.147,1.437,0.5634
2.98E+09,4.623,175400,1.89,8.36E+08,8.209,651.5,0.821,672.5,4.916,12.97,1.156,1.358,0.5406
5.55E+09,8.073,681.6,9.609,2.51E+09,7.07,73.08,1.411,218700,1.988,14.71,0.8861,1.491,0.6304
22.83,3.874,21100000,7.04,851300,4.663,77.38,1.363,4271000,8.974,15.01,0.9246,1.419,0.6644
9239000,2.86,54720,5.166,6591,4.806,77.38,1.363,1621000,1.384,33.46,0.5137,1.531,0.603
1289000,4.249,421100,5.49,559.2,4.765,38.73,1.804,7882000,0.3354,14,0.7822,1.448,0.5431
2870000,8.598,1668000,2.379,70710000,8.588,64.37,1.594,7882000,0.3354,11.02,1.029,1.235,0.659
16.22,3.832,7885000,5.019,8.15E+09,0.8019,510.1,1.208,25630000,0.3465,15.26,0.9172,1.363,0.581
20.73,3.41,243200,3.245,15390000,9.29,1547,0.7729,24830000,0.2339,29.54,0.6285,1.532,0.6559
20.73,3.41,72.55,1.3,709100000,1.123,12140,0.5722,4.76E+09,7.194,18.13,0.7201,1.405,0.6692
51.73,1.947,1.14E+09,9.544,2117000,8.182,231.3,1.055,2.28E+09,6.186,16.39,0.8944,1.64,0.715
4.72E+09,2.401,7.61E+09,2.734,32350000,9.662,231.3,1.055,6910,9.84,26.63,0.6561,1.569,0.6718
5003000,5.706,7.61E+09,2.734,7570000,9.909,1025,0.7394,422800,4.2,89.01,0.4297,1.466,0.7657
26.04,2.885,10930,0.8349,2.30E+08,9.876,12090,0.4957,29200,9.161,18.25,0.9176,1.539,0.5372
26.04,2.885,3029,3.21,34500000,9.583,12090,0.4957,33.15,9.429,12.37,1.016,1.554,0.6588
26.04,2.885,12.2,5.774,63760000,4.338,258.6,0.9901,3194000,0.3655,14.47,0.9255,1.39,0.6675
3511000,6.61,15.03,7.249,3654,5.616,8843,0.5326,349300,0.2837,16.3,0.9782,1.448,0.6398
460300000,0.3015,47920,2.193,1169000,7.115,129.1,1.185,64390000,3.622,12.65,0.9866,1.374,0.6899
2.86E+09,6.316,2.66E+09,3.78,96080,7.953,129.1,1.185,41500,7.308,17.64,0.7965,1.352,0.5933
333500000,0.3519,155900,1.653,65.26,2.277,129.1,1.185,3.02E+09,9.516,18.67,0.7484,1.29,0.5752
14330,4.503,9.762,6.679,471.3,1.227,129.1,1.185,4.19E+09,9.464,11.79,0.9068,1.446,0.7612
12930000,5.502,83.79,0.9812,10430,7.637,62.32,1.576,177500,8.113,11.76,0.9401,1.525,0.568
16400000,4.453,2380,2.87,200700000,5.971,62.32,1.576,17780000,3.963,20.57,0.7318,1.339,0.5823
387900,7.216,72.61,4.223,10320000,7.567,84.9,1.654,14.73,5.985,23.5,0.6871,1.495,0.6108
567.6,7.892,6877,2.976,2363000,1.456,92.86,2.309,266700,1.284,21.28,0.795,1.259,0.5133
2.65E+09,1.356,73.06,5.765,194500000,0.9928,158.6,0.9668,86330000,0.2146,14.97,0.8779,1.365,0.6334
736.8,0.825,1883000,9.622,285200,7.868,67560,2.849,86330000,0.2146,13.44,1.025,1.654,0.6946
26.25,3.037,2611,2.523,18300,1.338,384100,4.05,86330000,0.2146,22.33,0.8351,1.465,0.5154
162.5,1.922,305400000,7.399,24360000,0.4512,1516,0.6564,86330000,0.2146,13.83,0.921,1.652,0.6716
51.96,1.947,197400,0.421,724.3,4.262,6582,0.5869,3.44E+08,0.2136,23.89,0.7417,1.058,0.6394
720300,2.473,120800000,2.076,11420,0.714,5854,0.5664,3.44E+08,0.2136,29.86,0.6649,1.36,0.6424
65800,6.675,929800000,0.6717,49.09,8.769,198.5,1.08,3.44E+08,0.2136,14.98,0.8141,1.433,0.6518
223300000,3.876,950500000,0.2209,935.9,7.815,198.5,1.08,3.44E+08,0.2136,16.86,0.8395,1.573,0.5824
56840,0.6417,98.1,1.446,9961000,7.571,132.9,1.271,3.44E+08,0.2136,18.87,0.7591,1.398,0.6098
529700000,0.5846,16.81,2.846,1583,3.448,81.79,1.392,3.44E+08,0.2136,13.12,0.9875,1.486,0.4903
2873,6.801,395,0.6318,23540000,4.553,72.74,1.608,3.44E+08,0.2136,35.35,0.5227,1.247,0.5359
263.2,6.475,5.70E+08,6.921,4.29E+09,3.26,31.8,1.977,3.44E+08,0.2136,19.99,0.7492,1.597,0.6138
7164,5.343,340400,4.509,1.08E+09,5.246,217.5,1.049,20690000,5.367,26.86,0.6742,1.305,0.7147
711,0.9413,244700000,8.38,2.52E+09,8.44,217.5,1.049,3.01E+09,7.946,23.59,0.7555,1.036,0.6
711,0.9413,8683,5.266,291100,8.165,75.53,1.529,11300,3.565,16.64,0.801,1.37,0.6692
94.96,1.579,19.22,2.036,5263000,1.237,257.2,0.9972,45.58,3.565,29.61,0.6128,1.299,0.5012
3.73E+09,5.815,29020,9.403,8802000,2.612,52.55,1.907,23910,2.352,15.72,0.9533,1.375,0.6837
17210,4.73,54.18,1.419,1.38E+09,3.398,211.4,1.042,39790,0.4296,10.11,1.277,1.4,0.714
476.5,1.071,91.76,1.597,25990000,0.5966,801.4,0.8633,5.10E+09,9.94,12.58,1.23,1.506,0.6527
136000,4.16,584700000,7.9,46860000,0.3251,66330,0.4375,345400,4.231,14.66,0.9818,1.687,0.6207
86820,4.745,24.73,5.811,19830000,0.6612,66330,0.4375,62170,0.7067,19.59,0.8479,1.44,0.6521
